ID,Type,Artikelnummer,Naam,Gepubliceerd,Uitgelicht?,Zichtbaarheid in catalogus,Korte omschrijving,Beschrijving,Startdatum actieprijs,Einddatum actieprijs,Btw status,Belastingklasse,Op voorraad?,Voorraad,Lage voorraad,Nabestellingen toestaan?,Wordt individueel verkocht?,Gewicht (kg),Lengte (cm),Breedte (cm),Hoogte (cm),Klantbeoordelingen toestaan?,Aankoopnotitie,Actieprijs,Reguliere prijs,Categorieën,Tags,Verzendklasse,Afbeeldingen,Downloadlimiet,Dagen vervaltijd download,Hoofd,Gegroepeerde producten,Upsells,Cross-sells,Externe URL,Knop tekst,Positie
744653,simple,,Omgaan met emoties,0,,visible,Volwassenen met een LVB leren over emoties en hoe je ze kan herkennen. Daarna krijgen ze inzicht hoe ze met emoties om moeten gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Doelgroep (Target audience) > Licht Verstandelijke Beperking (LVB), Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Emoties, emotie, emotieregulatie, omgaan met emoties, grip op emoties, gevoel, gevoelens, omgaan met gevoelens, blijdschap, schaamte, schuldgevoel, jaloezie, jaloers, boosheid, boos, blij, schuldig, verdrietig, bedroefd, bang, angst, verdriet, verbazing, verbaasd, vrolijk ",,,,,,,,,,,0
744654,simple,,Surfen op Emoties,0,,visible,"Jongeren leren met heftige emoties om te gaan en grip te krijgen op kun gedachten, emoties en gedrag.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 12 - 16 jaar, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Borderline, emotie, emotieregulatie, gevoel, gevoelens, grip op gevoelens, surfen, DGT, DGT-J, dialectische gedragstherapie, omgaan met emoties, emotievaardigheden, aandachtsvaardigheden, crisisvaardigheden, omgaan met relaties, persoonlijkheid, persoonlijkheidsstoornis, reguleren",,,,,,,,,,,0
744655,simple,,Anders Denken,0,,visible,Cliënten leren anders denken om beter met onprettige gevoelens om te gaan. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","AR op Maat, boosheid, agressie, agressieregulatie, boosheid verminderen, agressie verminderen, omgaan met agressie, omgaan met boosheid, kernovertuigingen, negatieve gedachten vervelende gedachten, niet-helpende gedachten, helpende gedachten, positieve gedachten",,,,,,,,,,,0
744656,simple,,Niet-helpende gedachten,0,,visible,Cliënten leren wat niet-helpende gedachten zijn en welke niet-helpende gedachten zij zelf hebben.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","AR op Maat, boosheid, agressie, agressieregulatie, boosheid verminderen, agressie verminderen, omgaan met agressie, omgaan met boosheid, kernovertuigingen, negatieve gedachten vervelende gedachten, niet-helpende gedachten, helpende gedachten, positieve gedachten",,,,,,,,,,,0
744657,simple,,Helpende gedachten,0,,visible,"Cliënten leren wat helpende gedachten zijn, welke helpende gedachten zij hebben en hoe ze gedachten helpend kunnen maken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","AR op Maat, boosheid, agressie, agressieregulatie, boosheid verminderen, agressie verminderen, omgaan met agressie, omgaan met boosheid, kernovertuigingen, negatieve gedachten vervelende gedachten, niet-helpende gedachten, helpende gedachten, positieve gedachten",,,,,,,,,,,0
744658,simple,,Kernovertuigingen,0,,visible,Cliënten leren wat kernovertuigingen zijn en onderzoeken hun eigen kernovertuigingen,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","AR op Maat, boosheid, agressie, agressieregulatie, boosheid verminderen, agressie verminderen, omgaan met agressie, omgaan met boosheid, kernovertuigingen, negatieve gedachten vervelende gedachten, niet-helpende gedachten, helpende gedachten, positieve gedachten",,,,,,,,,,,0
744659,simple,,Boosheid en agressie verminderen,0,,visible,Cliënten leren niet-helpende gedachten die tot boosheid en agressie leiden te verminderen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","AR op Maat, boosheid, agressie, agressieregulatie, boosheid verminderen, agressie verminderen, omgaan met agressie, omgaan met boosheid, kernovertuigingen, negatieve gedachten vervelende gedachten, niet-helpende gedachten, helpende gedachten, positieve gedachten",,,,,,,,,,,0
744660,simple,,Doepressie,0,,visible,Jongeren met depressieve klachten oefenen met verschillende technieken om hun gevoel te beïnvloeden en ontdekken wat bij hen het beste werkt.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 12 - 16 jaar, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Stemming, depressie, somber, hopeloos, hopeloosheid, sombere gevoelens, somberheid, depressieve gevoelens",,,,,,,,,,,0
744661,simple,,Schematherapie,0,,visible,Volwassenen met een persoonlijkheidsstoornis leren over schematherapie en ontdekken welke schema's en modi's zij bij zichzelf herkennen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Schematherapie, Uitgever > Karify","Persoonlijkheidsstoornissen, Persoonlijkheidsproblematiek, schema, schema’s, modus, modi, disfunctionele schema’s, copingmodi, kindmodi, disfunctionele oudermodi, gezonde volwassene, blije kind",,,,,,,,,,,0
744662,simple,,Wat is schematherapie?,0,,visible,Volwassenen met een persoonlijkheidsstoornis leren over schematherapie en ontdekken welke schema's en modi's zij bij zichzelf herkennen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Schematherapie, Uitgever > Karify","Persoonlijkheidsstoornissen, Persoonlijkheidsproblematiek, schema, schema’s, modus, modi, disfunctionele schema’s, copingmodi, kindmodi, disfunctionele oudermodi, gezonde volwassene, blije kind",,,,,,,,,,,0
744663,simple,,Schema's,0,,visible,Volwassenen met een persoonlijkheidsstoornis leren over schematherapie en ontdekken welke schema's en modi's zij bij zichzelf herkennen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Schematherapie, Uitgever > Karify","Persoonlijkheidsstoornissen, Persoonlijkheidsproblematiek, schema, schema’s, modus, modi, disfunctionele schema’s, copingmodi, kindmodi, disfunctionele oudermodi, gezonde volwassene, blije kind",,,,,,,,,,,0
744664,simple,,Modi,0,,visible,Volwassenen met een persoonlijkheidsstoornis leren over schematherapie en ontdekken welke schema's en modi's zij bij zichzelf herkennen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Schematherapie, Uitgever > Karify","Persoonlijkheidsstoornissen, Persoonlijkheidsproblematiek, schema, schema’s, modus, modi, disfunctionele schema’s, copingmodi, kindmodi, disfunctionele oudermodi, gezonde volwassene, blije kind",,,,,,,,,,,0
744665,simple,,Uitleg over technieken,0,,visible,Volwassenen met een persoonlijkheidsstoornis leren over schematherapie en ontdekken welke schema's en modi's zij bij zichzelf herkennen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Schematherapie, Uitgever > Karify","Persoonlijkheidsstoornissen, Persoonlijkheidsproblematiek, schema, schema’s, modus, modi, disfunctionele schema’s, copingmodi, kindmodi, disfunctionele oudermodi, gezonde volwassene, blije kind",,,,,,,,,,,0
744666,simple,,Opdrachten,0,,visible,Volwassenen met een persoonlijkheidsstoornis leren over schematherapie en ontdekken welke schema's en modi's zij bij zichzelf herkennen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Schematherapie, Uitgever > Karify","Persoonlijkheidsstoornissen, Persoonlijkheidsproblematiek, schema, schema’s, modus, modi, disfunctionele schema’s, copingmodi, kindmodi, disfunctionele oudermodi, gezonde volwassene, blije kind",,,,,,,,,,,0
744667,simple,,Evaluatie,0,,visible,Volwassenen met een persoonlijkheidsstoornis leren over schematherapie en ontdekken welke schema's en modi's zij bij zichzelf herkennen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Schematherapie, Uitgever > Karify","Persoonlijkheidsstoornissen, Persoonlijkheidsproblematiek, schema, schema’s, modus, modi, disfunctionele schema’s, copingmodi, kindmodi, disfunctionele oudermodi, gezonde volwassene, blije kind",,,,,,,,,,,0
744668,simple,,Autisme Informatie Training,0,,visible,Volwassenen met een LVB en autisme leren autisme beter te begrijpen en leren vaardigheden om hierme om te gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Doelgroep (Target audience) > Licht Verstandelijke Beperking (LVB), Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Autisme, ASS, Autisme Spectrum Stoornis, overprikkeling, prikkels, LVB, ontwikkeling",,,,,,,,,,,0
744669,simple,,Omgaan met geld,0,,visible,Cliënten leren hoe zij verantwoordelijk en slim met geld om kunnen gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Begeleid wonen, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Geldproblemen, geldzaken, geld, financiën, financiële situatie, financiële tegenvaller, schulden",,,,,,,,,,,0
744670,simple,,Verwerken en versterken,0,,visible,Kinderen en jongeren die nare gebeurtenissen hebben meegemaakt leren wat trauma is en hoe ze ermee om kunnen gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Trauma, Zorgthema (Area of care) > Verlies en rouw, Doelgroep (Target audience) > 6 - 12 jaar, Doelgroep (Target audience) > 12 - 16 jaar, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Nare gebeurtenissen, ingrijpende gebeurtenissen, gebeurtenis, trauma, ptss, posttraumatische stressstoornis, stress, angst, schokkende ervaring, traumatische ervaring",,,,,,,,,,,0
744671,simple,,Werken aan je zelfbeeld,0,,visible,Jongeren krijgen uitleg over zelfbeeld en zelfvertrouwen. Ze leren focussen op positieve dingen en om negatieve gedachten los te laten.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 10,33","Zorgthema (Area of care) > Zelfbeeld, Doelgroep (Target audience) > 6 - 12 jaar, Doelgroep (Target audience) > 12 - 16 jaar, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Competitive memory training (COMET), Uitgever > Karify","COMET, jeugd, zelfbeeld, negatief zelfbeeld, zelfvertrouwen, gedachten",,,,,,,,,,,0
744672,simple,,Mijn autisme & ik,0,,visible,Jongeren met autisme krijgen uitleg over wat autisme is en wat veel voorkomende kenmerken zijn.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Autisme, ASS, psycho-educatie, uitleg, ontwikkeling, hulpvormen, gevolgen",,,,,,,,,,,0
744673,simple,,Wat is autisme?,0,,visible,Jongeren met autisme leren over hoe een brein met autisme werkt. Ook krijgen zij informatie over kenmerken van autisme.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Autisme, ASS, psycho-educatie, uitleg, ontwikkeling, hulpvormen, gevolgen",,,,,,,,,,,0
744674,simple,,Wat betekent autisme voor mij?,0,,visible,Jongeren met autisme onderzoeken de gevolgen en de betekenis van de diagnose voor zichzelf.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Autisme, ASS, psycho-educatie, uitleg, ontwikkeling, hulpvormen, gevolgen",,,,,,,,,,,0
744675,simple,,Wat kan ik doen bij autisme?,0,,visible,Jongeren met autisme onderzoeken waar zij extra moeite mee hebben en wat zij kunnen doen om goed met moeilijke situaties om te gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Autisme, ASS, psycho-educatie, uitleg, ontwikkeling, hulpvormen, gevolgen",,,,,,,,,,,0
744676,simple,,Piekerboom,0,,visible,Jongeren die veel piekeren onderzoeken hun piekergedachten en onderscheiden of deze oplosbaar of onoplosbaar zijn. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Stress, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Piekeren, problemen oplossen, omgaan met piekeren, minder piekeren, algemeen, korte tool",,,,,,,,,,,0
744677,simple,,Piekeren,0,,visible,Jongeren die veel piekeren leren over wat piekeren is en wat de gevolgen zijn. Ook onderzoeken zij eigen piekergedachten.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Stress, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Piekeren, zorgen, algemeen, psycho-educatie, uitleg, pieker, gepieker, gedachten, denken, piekergedachten",,,,,,,,,,,0
744678,simple,,Van klacht naar veerkracht,0,,visible,Cliënten oefenen met ACT-vaardigheden die helpen bij het omgaan met psychische klachten en het investeren in wat voor hen belangrijk is.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 6,25","Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Uitgever > Karify","ACT, algemeen, welzijn, acceptatie, commitment, defusie, zelf, hier en nu, mindfulness, waarden, toegewijd handelen, SGGZ, Basis GGZ, POH GGZ, Herstelgerichte zorg & acceptatie",,,,,,,,,,,0
744679,simple,,Introductie: Wat is ACT?,0,,visible,Cliënten leren wat ACT is en onderzoeken waar zij tijdens de therapie aan willen werken.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 6,25","Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Uitgever > Karify","ACT, algemeen, welzijn, acceptatie, commitment, defusie, zelf, hier en nu, mindfulness, waarden, toegewijd handelen, SGGZ, Basis GGZ, POH GGZ, Herstelgerichte zorg & acceptatie",,,,,,,,,,,0
